Assemblage_Name	0-88356-4800517	3-7643665-6800086	3-533884-4	0-0-8248619	0-5489234-6453183	9851238-0-5168727	6473642-3-2	3-4258032-2498863	3-1-5984063	0-0-5980212	8018510-3729020-2625415	3827543-2-0	3-7643665-4933286	3-1-4	3-2327279-2	3-3-6569078	3-7643665-2	1516589-3-2	4-5999810-0	411688-1-4	0-2492202-5980212	9822804-3-2	3-282144-6800086	2886633-0-1999851	0-7218789-1999851	5355705-383229-1212858	3-204081-4	4332105-1-4	525345-1801507-4	3-7594255-2	3-7983415-4	3-1801507-4	4-5356178-0	0-5723286-9602340	4332105-4655783-7013796	0-4317379-6453183	0-0-3038255	9682079-1-4	3-3-2	3-3729020-2	4-9435736-0	3-5624869-2	6851298-204081-4	0-0-4181763	5521152-1-4	966296-1-4	4462401-204081-4	3-3162814-2	3-7980132-4	3862143-1-286049	4806568-1-9489160	3-383229-2	9851238-0-9602340	9851238-0-993788	0-0-4	5051729-0-9602340	3-7643665-8132045	0-4581097-9602340	4-952228-0	0-0-6453183	3-1-8557127	3303978-4705868-0	3-7643665-8606593	425278-2-0	0-0-4800517	3-1-9812528	1922414-3-2	4-2-3114227	3137172-0-9602340	4-3-3	3-3598856-4	966296-2090918-4	3-9761628-4	3-8258624-4	3-2778186-2	3-9846592-4	3-383229-9278583	4047554-7643665-2	4332105-6878155-4	3-3447032-2	5551471-1560976-6453183	3-2170680-4	0-7218789-6452884	3-1-3571798	3303978-7388867-0	1458850-1-4	9822804-3-4363819	3-3729020-2625415	3-3729020-5765582	3417438-1-286049	414139-1-4	4332105-4718805-4	4332105-4739827-4	0-3428379-9602340	3-9863869-2	4332105-1-5215449	5499159-2-1127253	3857468-2-0	3-7832705-4	3-1692302-4	5340067-1-4	4-2-0	3-4258032-4	0-3037622-9602340	5499159-2-0	397915-0-9602340	1-4-2	3-3-4861170	3-4-1	3563444-1-1	0-0-1999851	0-0-6223637	4-8096635-0	3-5396354-2	8201146-7643665-2	3-7643665-81541	0-0-491792	0-6192295-9602340	0-0-7049704	0-0-6650274	0-2256090-9602340	7890905-1-4	4332105-4655783-4	2991316-4-1	3-1-3395023	0-0-9602340	8328632-7643665-2	3943215-1-4	3-7643665-6969384	3-1-9489160	3-1-9002200	3-7456437-4	6014650-7643665-2	411688-1-5367429	3-4153341-2625415	3-3016389-2	3-1517757-4	3-1-5043315	3303978-2-0	3-383229-1212858	0-0-7335055	3-449498-2	3-5154878-2
assemblage-150-176	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	13	0	47	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	26
assemblage-537-763	0	0	0	0	0	0	0	0	0	29	0	0	0	48	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	41
assemblage-911-277	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	49	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	8	0	0	0	0	0	0	0	0	0	10	0	0	0	22
assemblage-500-534	6	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	20
assemblage-594-237	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	118	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	52	0	0	38	0	0	0	0	0	0	23	0	0	0	0	0	22	0	0	0	0	0	0	0	0	17	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	27	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	9
assemblage-790-466	0	0	0	0	0	0	0	0	0	13	0	0	0	151	0	0	107	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	11
assemblage-235-826	0	0	0	0	0	0	0	0	0	37	0	14	0	62	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	14	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	19
assemblage-585-209	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	104	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-285-119	0	0	0	0	0	0	0	0	0	8	0	66	0	42	21	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	5	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	13
assemblage-936-250	0	0	0	0	0	0	0	0	0	25	0	0	0	141	0	0	138	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	7
assemblage-988-353	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	17	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-692-481	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	104	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-497-531	0	0	0	0	0	0	0	0	0	0	0	10	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	62	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	27
assemblage-604-675	0	0	0	0	0	0	0	0	0	35	0	0	0	43	0	0	11	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	28	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	6	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	25
assemblage-481-156	14	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	10
assemblage-465-144	0	0	0	0	0	0	0	0	0	0	0	42	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	86	0	10	0	0	0	0	0	0	0	0	0	0	31	0	0	0	36
assemblage-607-238	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	24	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-508-917	0	0	0	0	0	0	0	0	0	0	4	31	0	42	9	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	66	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	13
assemblage-806-986	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	29	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	35
assemblage-666-410	0	26	0	0	0	0	0	0	0	0	0	0	0	204	0	0	40	0	0	0	0	0	0	0	0	0	105	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	45
assemblage-667-848	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	58	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-763-893	0	0	0	0	0	0	10	0	0	0	6	0	0	103	39	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	15
assemblage-991-355	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	30	0	0	0	0	0	0	0	0	0	67	8	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-711-905	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	69	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	26	0	0	32	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	24
assemblage-405-331	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	129	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	47	0	0	37	0	0	0	0	0	0	20	0	0	0	0	0	13	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	6	0	0	0	0	0	0	0	0	0	0	11
assemblage-267-347	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-702-912	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-520-527	0	0	0	0	0	0	0	0	0	45	0	0	0	61	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	34	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	13	0	0	0	8	0	0	0	24
assemblage-471-319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	18
assemblage-302-569	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	66	0	0	0	0	0	0	0	17	0	121	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-499-512	0	0	0	0	0	0	0	0	0	28	0	0	0	92	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	7	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	25
assemblage-230-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	3	0	0	0	0	0	0	0	0	0	0	0	35	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-891-274	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	78	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	77	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-371-808	0	40	0	0	0	0	0	0	0	0	0	0	0	44	0	0	148	0	0	0	0	0	5	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	20
assemblage-916-1002	0	0	0	0	0	0	0	0	0	41	0	5	0	63	45	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	7	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	21
assemblage-575-740	0	0	0	0	0	0	0	0	0	0	0	49	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	88	0	12	0	0	0	0	0	0	0	0	0	0	21	0	0	0	23
assemblage-799-965	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	53	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-599-246	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	54	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	45	0	0	17	0	0	0	0	0	0	32	6	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-398-355	0	0	0	0	13	0	0	0	0	0	0	0	0	110	0	0	29	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	121	0	0	14	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-526-569	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	95	0	0	0	0	0	0	0	0	0	68	0	0	0	0	8	0	0	0	29	0	0	57	0	0	0	0	0	0	33	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-509-534	0	0	0	0	0	0	0	0	0	28	0	0	0	44	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	37	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	29
assemblage-675-257	0	33	0	0	0	0	0	0	0	0	0	0	0	53	0	0	150	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	59	0	0	22
assemblage-612-218	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	121	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	23
